@relation twit_classification

@attribute average-len-sent numeric
@attribute 3person numeric
@attribute commas numeric
@attribute uppercase numeric
@attribute hashtags numeric
@attribute adverbs numeric
@attribute emoticons numeric
@attribute coord_conj numeric
@attribute multipleexclaimation numeric
@attribute 2person numeric
@attribute past-tense numeric
@attribute ellipses numeric
@attribute average-len-tokens numeric
@attribute dashes numeric
@attribute colons-semicolons numeric
@attribute number-sentences numeric
@attribute wh-words numeric
@attribute paranthesis numeric
@attribute 1person numeric
@attribute slang numeric
@attribute common-nouns numeric
@attribute proper-nouns numeric
@attribute mentions numeric
@attribute future-tense numeric
@attribute class {Popstarts, News}

@data
0,0,0,0,1,0,0,1,0,0,0,2,2,2,0,0,0,14.0,4.69230769231,1,0,0,0,0,News
1,0,0,0,2,0,3,0,0,0,0,6,0,0,0,0,0,18.0,3.53846153846,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,6.0,5.66666666667,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,8.0,5.125,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6.0,8.83333333333,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,8.0,6.5,1,0,0,0,0,News
0,0,0,0,1,0,0,1,0,0,0,4,1,0,0,0,0,10.0,6.11111111111,1,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,10.0,4.88888888889,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,6.0,5.33333333333,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,1,9.0,4.66666666667,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7.0,5.33333333333,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,6.0,6.66666666667,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,8.0,4.875,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,14.0,4.0,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,9.0,5.0,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,12.0,4.08333333333,1,0,0,0,0,News
0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,1,9.0,5.75,1,0,0,0,0,News
0,0,0,0,1,0,0,0,2,0,0,3,1,0,0,0,0,11.0,4.33333333333,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6.0,5.4,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,7.0,6.0,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.0,6.16666666667,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,9.0,4.375,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,8.0,4.0,1,0,0,0,0,News
1,0,0,0,0,0,0,1,0,0,1,8,4,0,0,0,0,21.0,5.0,1,0,0,0,0,News
0,0,0,0,1,1,0,1,0,0,0,2,4,0,0,0,0,10.0,5.0,1,0,1,0,0,News
0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,1,11.0,5.3,1,0,0,0,0,News
0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,9.0,4.66666666667,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,11.0,5.6,1,0,0,0,0,News
0,0,0,0,1,0,0,1,0,0,0,3,2,0,0,0,0,10.0,4.77777777778,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,9.0,5.77777777778,1,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,4.66666666667,5.75,3,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9.0,4.22222222222,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,5.14285714286,1,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,12.0,4.18181818182,1,0,0,0,0,News
0,0,0,0,1,0,1,0,0,0,0,5,1,0,0,0,0,12.0,4.54545454545,1,0,0,0,0,News
0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,3.33333333333,4.22222222222,3,0,1,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9.0,4.75,1,0,0,0,0,News
0,0,0,0,1,0,1,0,0,0,0,5,2,0,0,0,0,11.0,5.7,1,0,0,0,0,News
0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,14.0,4.71428571429,1,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,10.0,6.33333333333,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,7.0,5.28571428571,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,10.0,5.1,1,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,7.0,4.83333333333,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,7.0,1,0,0,0,0,News
0,0,0,0,1,0,1,0,0,0,0,6,1,0,0,0,1,15.0,4.78571428571,1,0,0,0,0,News
0,0,0,0,0,0,2,0,0,0,0,5,2,0,0,0,0,12.0,4.4,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,3,5,0,0,0,0,10.0,5.2,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,5.875,1,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,1,9.0,5.0,1,0,0,0,0,News
0,0,0,0,4,0,0,1,0,0,1,7,2,0,0,0,0,19.0,5.70588235294,1,0,0,0,0,News
0,0,0,0,1,0,0,1,1,0,0,3,1,0,0,0,0,9.0,3.28571428571,1,0,0,0,0,News
0,0,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,11.0,6.22222222222,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,8.0,4.5,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,8.0,4.375,1,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,10.0,5.33333333333,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,7.0,4.85714285714,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,7.0,7.28571428571,1,0,0,0,0,News
0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,0,11.0,4.88888888889,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,8.0,4.125,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.0,5.5,1,0,0,0,0,News
0,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,8.0,5.85714285714,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,9.0,4.77777777778,1,0,0,0,0,News
0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,9.0,4.5,1,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,9.0,6.875,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,10.0,5.0,1,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,14.0,4.54545454545,1,0,0,0,0,News
0,0,0,0,0,0,0,1,1,0,0,3,2,0,0,0,0,10.0,6.375,1,0,0,0,0,News
0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,0,0,8.0,5.85714285714,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.0,6.5,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,4.625,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,6.0,1,0,0,0,0,News
0,1,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,9.0,4.33333333333,1,0,0,0,0,News
0,0,0,0,1,0,0,1,0,0,0,4,3,1,0,0,0,4.33333333333,5.0,3,0,0,0,0,News
0,0,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,11.0,3.66666666667,1,0,0,0,0,News
0,0,0,0,3,0,1,0,0,0,0,5,0,0,0,0,1,10.0,5.33333333333,1,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,6.0,6.0,1,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,1,9.0,3.625,1,0,0,0,0,News
0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,4.875,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,6.0,4.16666666667,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,5.85714285714,1,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,9.0,5.0,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,6.0,6.16666666667,1,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,9.0,5.375,1,0,0,0,0,News
0,0,0,0,0,0,0,0,1,0,0,3,2,1,0,0,0,11.0,5.2,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6.0,6.5,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0,11.0,6.0,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,4.0,1,0,0,0,0,News
0,0,0,0,1,0,1,0,1,0,0,4,2,0,0,0,0,13.0,3.72727272727,1,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,12.0,6.0,1,0,0,0,0,News
0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,9.0,7.11111111111,1,0,0,0,0,News
0,0,1,0,3,0,1,1,2,0,1,7,1,1,0,0,0,23.0,5.16666666667,1,0,0,0,0,News
0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,10.0,4.25,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,8.0,5.5,1,0,0,0,0,News
0,0,0,1,0,0,0,0,0,0,0,3,4,0,0,0,0,12.0,5.08333333333,1,0,0,0,0,News
0,0,0,0,1,0,1,0,2,0,0,6,0,0,0,0,0,5.0,3.81818181818,3,0,0,0,0,News
0,0,0,0,1,0,2,0,0,0,0,3,1,0,0,0,0,12.0,4.7,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,8.0,3.75,1,0,0,0,0,News
0,0,0,0,0,0,1,0,1,0,0,5,3,1,0,0,0,15.0,4.07692307692,1,0,0,0,0,News
0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,9.0,3.875,1,0,0,0,0,News
0,0,0,0,2,0,1,0,0,0,0,4,1,0,0,0,0,4.0,5.1,3,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5.0,5.0,1,0,0,0,0,News
0,0,0,0,0,0,1,0,2,0,0,4,1,0,0,0,1,11.0,5.28571428571,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,7.0,3.5,1,0,0,0,0,News
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,3.0,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,11.0,6.1,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,10.0,5.7,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,8.0,4.75,1,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,14.0,4.38461538462,1,0,0,0,0,News
0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,12.0,5.27272727273,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,7.0,6.28571428571,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,5.0,1,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,1,9.0,6.14285714286,1,0,0,0,0,News
0,0,0,0,0,1,1,1,0,0,0,4,2,0,0,0,1,13.0,5.1,1,0,0,0,0,News
0,0,2,0,3,0,1,1,0,0,0,4,0,3,1,0,0,16.0,4.85714285714,1,0,0,0,0,News
0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,8.0,5.71428571429,1,0,0,0,0,News
0,1,0,0,0,0,0,1,1,0,1,9,4,1,0,1,0,5.0,4.55,5,0,0,0,0,News
0,0,1,0,3,0,0,0,0,0,0,2,2,1,0,0,0,11.0,4.81818181818,1,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,1,11,1,0,0,0,20.0,5.11111111111,1,0,0,0,0,News
0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,8.0,6.0,1,0,0,0,0,News
0,0,0,0,1,0,1,0,0,0,0,3,0,1,0,0,1,10.0,5.5,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,8.0,5.625,1,0,0,0,0,News
0,0,0,0,0,0,0,1,1,0,1,7,2,1,0,0,0,21.0,5.11111111111,1,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,7.0,4.33333333333,1,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,4,2,1,0,0,0,9.0,4.75,1,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,13.0,4.90909090909,1,0,0,0,0,News
0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,8.0,5.14285714286,1,0,0,0,0,News
1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,9.0,4.22222222222,1,0,0,0,0,News
0,0,0,0,1,0,1,1,0,0,0,1,4,0,0,0,0,14.0,4.91666666667,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,13.0,3.76923076923,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,5.57142857143,1,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,8.0,7.14285714286,1,0,0,0,0,News
1,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,13.0,4.08333333333,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,7.0,5.14285714286,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,1.6,2.5,5,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,1,9.0,5.14285714286,1,0,0,0,0,News
0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,7.0,5.16666666667,1,0,0,0,0,News
0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,8.0,4.875,1,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,9.0,4.375,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,6.0,5.83333333333,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,11.0,4.45454545455,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,6.0,6.16666666667,1,0,0,0,0,News
0,0,0,0,2,0,0,1,0,0,0,6,1,0,0,0,0,13.0,5.16666666667,1,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,9.0,4.5,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,8.0,5.71428571429,1,0,0,0,0,News
0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,10.0,5.33333333333,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,8.0,5.25,1,0,0,0,0,News
0,0,0,0,0,0,1,1,0,0,0,5,1,1,0,0,0,12.0,5.4,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,8.0,6.0,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,1,9.0,4.625,1,0,0,0,0,News
0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,9.0,4.33333333333,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,7.0,5.71428571429,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,8.0,7.0,1,0,0,0,0,News
0,0,0,0,2,0,0,0,2,0,0,4,1,0,0,0,0,12.0,5.9,1,0,0,0,0,News
0,0,0,1,0,0,1,0,0,0,0,1,4,1,0,0,0,3.66666666667,4.77777777778,3,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,1,10.0,5.125,1,0,0,0,0,News
0,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,9.0,5.5,1,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,3,2,1,0,0,0,10.0,4.0,1,0,0,0,0,News
0,0,0,0,3,0,1,1,0,0,1,7,0,0,0,0,0,20.0,5.58823529412,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,9.0,5.22222222222,1,0,0,0,0,News
0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,2.4,4.2,5,0,0,0,0,News
0,0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,12.0,4.36363636364,1,0,0,0,0,News
0,0,0,0,2,0,0,1,0,0,1,4,2,2,0,0,1,21.0,5.0,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.0,6.4,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,7.0,3.85714285714,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4.0,5.75,1,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,7.0,5.16666666667,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7.0,6.14285714286,1,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,2,11.0,4.9,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,7.0,5.28571428571,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,9.0,4.77777777778,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8.0,4.875,1,0,0,0,0,News
0,0,0,0,0,1,0,1,0,0,1,3,4,1,0,0,0,20.0,5.33333333333,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6.0,5.66666666667,1,0,0,0,0,News
0,0,0,0,1,0,1,1,0,0,1,7,2,1,1,0,0,24.0,4.38095238095,1,0,0,0,0,News
0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,9.0,4.625,1,0,0,0,0,News
0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,1,6.0,5.0,1,0,0,0,0,News
0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,13.0,4.09090909091,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,8.0,4.875,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,8.0,5.25,1,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,9.0,6.0,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,7.0,4.71428571429,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,9.0,5.33333333333,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,7.0,5.71428571429,1,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,9.0,5.875,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,11.0,5.54545454545,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,6.0,1,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,11.0,5.6,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7.0,4.85714285714,1,0,0,0,0,News
0,0,0,0,1,0,0,0,1,0,0,4,1,0,0,0,0,9.0,4.625,1,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,10.0,5.11111111111,1,0,0,0,0,News
0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,8.0,4.66666666667,1,0,0,0,0,News
0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,11.0,5.66666666667,1,0,0,0,0,News
0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,1,6.0,5.5,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5.0,5.0,1,0,0,0,0,News
0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,6.0,4.66666666667,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,10.0,4.0,1,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,13.0,4.91666666667,1,0,0,0,0,News
0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,8.0,4.875,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,7.0,5.0,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,8.0,4.42857142857,1,0,0,0,0,News
0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,0,9.0,5.55555555556,1,0,0,0,0,News
0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,10.0,7.0,1,0,0,0,0,News
0,0,0,0,0,0,1,1,0,0,1,3,6,0,0,0,0,20.0,5.64705882353,1,0,0,0,0,News
1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,11.0,3.8,1,0,1,0,0,News
0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,6.0,5.33333333333,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,11.0,4.0,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,5.0,7,0,1,0,0,News
0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,9.0,5.0,1,0,0,0,0,News
0,0,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,8.0,6.42857142857,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9.0,5.77777777778,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,8.0,5.625,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,7.0,4.42857142857,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,6.0,5.16666666667,1,0,0,0,0,News
0,0,0,0,1,0,0,1,1,0,1,5,6,0,0,0,1,7.33333333333,4.88888888889,3,0,0,1,0,News
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,8.0,7.125,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,7.0,5.85714285714,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,8.0,5.125,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,9.0,4.33333333333,1,0,0,0,0,News
0,0,0,1,1,0,1,0,0,0,0,2,1,1,0,0,0,11.0,4.9,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,9.0,5.44444444444,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,9.0,4.88888888889,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,10.0,4.6,1,0,0,0,0,News
0,0,1,0,1,0,0,0,0,0,0,3,0,1,0,0,0,8.0,7.25,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,6.0,6.33333333333,1,0,0,0,0,News
0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,9.0,4.44444444444,1,0,0,0,0,News
0,0,0,0,1,0,0,1,0,0,1,6,3,1,0,0,1,20.0,5.33333333333,1,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,5,1,1,0,0,0,13.0,4.75,1,0,0,0,0,News
0,0,0,0,1,0,0,1,0,0,0,6,1,0,0,0,1,14.0,4.58333333333,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7.0,7.14285714286,1,0,0,0,0,News
0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,0,2,7.66666666667,4.68421052632,3,0,1,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,9.0,6.33333333333,1,0,0,0,0,News
0,0,0,0,1,0,1,0,0,0,0,4,1,0,0,0,0,12.0,5.09090909091,1,0,0,0,0,News
0,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,12.0,6.0,1,0,0,0,0,News
0,0,0,0,3,0,0,1,0,0,1,4,4,1,0,0,0,21.0,5.0,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,10.0,5.88888888889,1,0,0,0,0,News
0,0,1,0,0,0,0,1,0,0,1,6,3,0,0,0,0,22.0,4.65,1,0,0,0,0,News
0,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,14.0,4.5,1,0,0,0,0,News
0,0,0,0,1,0,1,0,1,0,0,4,2,0,0,0,1,14.0,4.81818181818,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,6.0,5.5,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,9.0,4.66666666667,1,0,0,0,0,News
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,8.0,4.625,1,0,0,0,0,News
0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,9.0,5.875,1,0,0,0,0,News
0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,10.0,4.88888888889,1,0,0,0,0,News
0,0,0,0,2,0,1,1,0,0,0,2,2,1,0,0,0,11.0,6.11111111111,1,0,0,0,0,News
0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,12.0,4.72727272727,1,0,0,0,0,News
